date TimeStamp frameNum numFaces tcPresent phi theta sigma rot. top left bottom right tag
2023-09-25 13:09:26.069029 029381 3 1 -0.038217757 -1.2470584 0.40135103 7.765166018425333 99 403 119 419 Gaze-det
2023-09-25 13:09:28.030974 029440 3 1 0.20250815 -1.2090408 0.22612163 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:29.997192 029499 3 1 -0.28451568 -1.2495834 0.39129573 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:31.959432 029558 3 1 0.22368336 -1.255679 0.28727657 6.84277341263094 99 403 119 419 Gaze-det
2023-09-25 13:09:33.929690 029617 3 1 -0.5433287 -1.1603664 0.24971615 0.0 101 396 120 412 Gaze-det
2023-09-25 13:09:35.881191 029676 3 1 -0.611806 -1.1439494 0.21601512 0.0 101 396 119 411 Gaze-det
2023-09-25 13:09:37.857361 029735 3 1 -0.7432989 -1.1579628 0.25844264 0.0 101 396 119 412 Gaze-det
2023-09-25 13:09:39.822939 029794 3 1 -0.002094091 0.08288957 0.02902553 0.0 100 397 119 412 Gaze-det
2023-09-25 13:09:41.789372 029853 3 1 -0.5048849 -1.1525499 0.22987825 0.0 100 397 119 412 Gaze-det
2023-09-25 13:09:43.750770 029912 3 1 0.056575168 -1.2044278 0.17634885 0.0 101 397 119 412 Gaze-det
2023-09-25 13:09:45.717044 029971 3 1 -0.25547302 -1.1443194 0.23460391 0.0 101 397 119 412 Gaze-det
2023-09-25 13:09:47.683256 030030 3 1 -0.71556216 -1.2026501 0.27075967 0.0 101 396 120 412 Gaze-det
2023-09-25 13:09:49.649021 030089 3 1 -0.71687204 -1.0755798 0.22532892 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:51.610908 030148 3 1 -0.20981865 -1.2068961 0.31969723 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:53.581254 030207 3 1 -0.60623664 -1.1335661 0.21720324 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:55.534141 030266 3 1 -0.7489847 -1.128139 0.21022414 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:57.502889 030325 3 1 -0.21105349 -1.2719905 0.2540482 0.0 101 397 120 412 Gaze-det
2023-09-25 13:09:59.470923 030384 3 1 -0.46793422 -1.2110883 0.22668345 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:01.441670 030443 3 1 -0.8495096 -1.2131124 0.26562285 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:03.402892 030502 3 1 -0.4618808 -1.2189196 0.2284104 0.0 101 397 120 412 Gaze-det
2023-09-25 13:10:05.368978 030561 3 1 -0.9289175 -1.1902426 0.24821459 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:07.336991 030620 3 1 -0.5752468 -1.2438518 0.27552316 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:09.301805 030679 3 1 -0.52000684 -1.3317564 0.31097478 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:11.263008 030738 3 1 -0.60141015 -1.2280716 0.29245442 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:13.233960 030797 3 1 -0.69100773 -1.2495623 0.2718434 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:15.184859 030856 3 1 -1.0348912 -1.1707847 0.28531876 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:17.161733 030915 3 1 -0.9403355 -1.2064205 0.26647136 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:19.123092 030974 3 1 -0.5349977 -1.2461572 0.2473058 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:21.092994 031033 3 1 -0.6353829 -1.2451226 0.24653782 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:23.055581 031092 3 1 -0.4354221 -1.204548 0.23907411 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:10:25.021230 031151 3 1 -0.5098939 -1.1229674 0.18049824 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:26.987003 031210 3 1 -0.53581244 -1.258051 0.25239033 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:28.953659 031269 3 1 -0.6310777 -1.2439761 0.2916638 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:30.914896 031328 3 1 -0.615588 -1.2884623 0.34418467 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:32.881056 031387 3 1 -0.5639366 -1.1867335 0.21944353 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:34.838038 031446 3 1 -0.61689764 -1.2619997 0.24674785 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:36.804152 031505 3 1 -0.75244725 -1.2189697 0.26081625 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:38.775439 031564 3 1 -0.38974306 -1.2365432 0.27368936 0.0 101 397 120 412 Gaze-det
2023-09-25 13:10:40.744835 031623 3 1 -0.5120613 -1.2492908 0.23748522 0.0 102 398 120 412 Gaze-det
2023-09-25 13:10:42.706959 031682 3 1 -0.4912906 -1.2132465 0.22192734 0.0 102 398 120 413 Gaze-det
2023-09-25 13:10:44.673098 031741 3 1 -0.7025245 -1.2334312 0.2579692 0.0 102 397 120 412 Gaze-det
2023-09-25 13:10:46.634968 031800 3 1 -0.5221789 -1.2679554 0.2624814 0.0 102 398 120 412 Gaze-det
2023-09-25 13:10:48.605559 031859 3 1 -0.7874959 -1.0280671 0.22534241 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:50.567151 031918 3 1 -0.95187646 -1.2057666 0.2748442 0.0 101 398 120 413 Gaze-det
2023-09-25 13:10:52.532984 031977 3 1 -0.64740896 -1.1514674 0.28539747 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:10:54.490054 032036 3 1 -0.7952438 -0.97224385 0.15994827 -15.255118703057777 103 394 121 410 Gaze-det
2023-09-25 13:10:56.455859 032095 3 1 -0.59908324 -1.0220679 0.16654213 -15.255118703057777 103 395 121 410 Gaze-det
2023-09-25 13:10:58.427066 032154 3 1 -0.79199964 -0.9808785 0.15867397 -15.255118703057777 103 395 121 410 Gaze-det
2023-09-25 13:11:00.392751 032213 3 1 -0.860347 -0.92774904 0.14726874 -7.765166018425333 102 395 121 410 Gaze-det
2023-09-25 13:11:02.359102 032272 3 1 -0.7174994 -1.0687102 0.17064147 -15.255118703057777 102 395 121 411 Gaze-det
2023-09-25 13:11:04.324970 032331 3 1 -1.0662254 -0.96107054 0.15635374 -15.255118703057777 102 395 120 410 Gaze-det
2023-09-25 13:11:06.287708 032390 3 1 -1.0523794 -0.90475076 0.14264593 -7.765166018425333 102 395 120 411 Gaze-det
2023-09-25 13:11:08.256919 032449 3 1 -1.1510686 -1.077512 0.14732412 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:10.218909 032508 3 1 -1.1250215 -1.0098429 0.14691015 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:12.185476 032567 3 1 -0.92482555 -1.1891408 0.22454405 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:14.136979 032626 3 1 -1.1318547 -1.0189793 0.17752235 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:16.117248 032685 3 1 -1.1582462 -1.0742369 0.16961834 -7.765166018425333 102 397 120 411 Gaze-det
2023-09-25 13:11:18.079077 032744 3 1 -1.0077201 -1.1962401 0.22048762 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:20.045034 032803 3 1 -1.1282561 -1.0036889 0.15887602 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:22.011280 032862 3 1 -0.87673867 -1.0948354 0.1900073 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:23.978039 032921 3 1 -0.76180357 -1.0824442 0.19734155 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:25.938787 032980 3 1 -0.87897533 -1.1067853 0.22127737 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:27.908678 033039 3 1 -0.5077204 -1.2385311 0.27910703 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:11:29.871537 033098 3 1 -0.7607343 -1.2672709 0.26764575 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:31.837175 033157 3 1 -1.0528255 -0.98091155 0.16354373 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:33.792913 033216 3 1 -1.0917301 -0.8502923 0.13178328 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:35.768746 033275 3 1 -1.1021875 -1.0640221 0.21315555 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:37.730993 033334 3 1 -1.0615022 -1.101604 0.17745143 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:39.697344 033393 3 1 -0.85190195 -1.072 0.20410533 -7.765166018425333 102 396 120 411 Gaze-det
2023-09-25 13:11:41.662868 033452 3 1 -0.8916316 -1.2202911 0.32690096 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:43.628875 033511 3 1 -0.88431376 -1.1448939 0.2137231 0.0 102 396 120 412 Gaze-det
2023-09-25 13:11:45.590963 033570 3 1 -0.91465664 -1.1147094 0.23791026 -7.765166018425333 102 396 120 412 Gaze-det
2023-09-25 13:11:47.556948 033629 3 1 -0.9805381 -1.0577297 0.20818916 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:49.522752 033688 3 1 -0.96473557 -1.1115738 0.2976354 0.0 102 396 120 411 Gaze-det
2023-09-25 13:11:51.494267 033747 3 1 -0.5127602 -1.2125323 0.26244196 0.0 101 397 120 412 Gaze-det
2023-09-25 13:11:53.441254 033806 3 1 -0.8739927 -1.0981152 0.16254936 -7.765166018425333 102 397 120 412 Gaze-det
2023-09-25 13:11:55.410883 033865 3 1 -0.5139843 -1.201845 0.21014719 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:57.383145 033924 3 1 -0.29517952 -1.1902783 0.19150457 0.0 102 397 120 412 Gaze-det
2023-09-25 13:11:59.349686 033983 3 1 -0.93360084 -1.0307806 0.16436216 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:01.315101 034042 3 1 -1.0543952 -1.2071154 0.2557547 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:03.281843 034101 3 1 -1.0097678 -1.1894596 0.23210846 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:05.242963 034160 3 1 -0.7363059 -1.3088244 0.47553903 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:07.208886 034219 3 1 -0.9148927 -1.1561967 0.29981497 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:09.175552 034278 3 1 -1.0460507 -1.2301397 0.32678664 0.0 102 397 120 412 Gaze-det
2023-09-25 13:12:11.140918 034337 3 1 -0.9920819 -1.2433438 0.30777815 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:13.093020 034396 3 1 -0.52582425 -1.2509881 0.26521698 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:15.073239 034455 3 1 -0.16497011 -1.2718545 0.26236823 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:17.034929 034514 3 1 -0.9401141 -1.1837513 0.28781456 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:19.000966 034573 3 1 -0.79946053 -1.2210625 0.2930847 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:20.963055 034632 3 1 -0.78942215 -1.2120256 0.30691305 0.0 102 398 120 413 Gaze-det
2023-09-25 13:12:22.932895 034691 3 1 -0.818584 -1.096188 0.2802961 -15.255118703057777 103 391 122 407 Gaze-det
2023-09-25 13:12:24.895212 034750 3 1 -1.2831581 -1.1623577 0.20366089 -7.765166018425333 105 389 123 405 Gaze-det
2023-09-25 13:12:26.866349 034809 3 1 -1.0892023 -1.1115143 0.28566965 -18.43494882292201 106 388 124 404 Gaze-det
2023-09-25 13:12:28.827076 034868 3 1 -0.10443161 0.007119014 0.08266577 0.0 102 390 121 405 Gaze-det
2023-09-25 13:12:30.792930 034927 3 1 -1.0957657 -1.1533974 0.29427257 -7.765166018425333 105 389 123 404 Gaze-det
2023-09-25 13:12:32.745220 034986 3 1 -0.37941957 -1.2731518 0.49384788 -7.765166018425333 105 388 123 404 Gaze-det
2023-09-25 13:12:34.711696 035045 3 1 -1.1078123 -0.7321107 0.15972707 -18.43494882292201 105 388 123 404 Gaze-det
2023-09-25 13:12:36.687070 035104 3 1 -1.1268549 -0.6446269 0.19663872 -18.43494882292201 105 388 123 404 Gaze-det
2023-09-25 13:12:38.653121 035163 3 1 -0.59305966 -0.9757906 0.5006188 -9.462322208025617 105 388 123 404 Gaze-det
2023-09-25 13:12:40.615085 035222 3 1 -0.14146966 -1.3053286 0.6769547 -8.972626614896393 104 390 122 405 Gaze-det
2023-09-25 13:12:42.585036 035281 3 1 -0.86466926 -1.0679958 0.43759128 0.0 104 390 123 405 Gaze-det
2023-09-25 13:12:44.547312 035340 3 1 0.48837194 -1.2924194 0.41579238 -8.972626614896393 105 390 123 404 Gaze-det
2023-09-25 13:12:46.513088 035399 3 1 -0.5905779 -1.1933109 0.4340477 -8.972626614896393 104 390 123 405 Gaze-det
2023-09-25 13:12:48.479003 035458 3 1 -1.0912684 -1.2401235 0.4105019 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:50.445056 035517 3 1 0.64843935 -1.223449 0.38647398 -8.972626614896393 105 390 123 404 Gaze-det
2023-09-25 13:12:52.397663 035576 3 1 -1.160834 -1.1143978 0.24703552 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:54.363208 035635 3 1 -0.6875996 -1.2565123 0.32434446 -7.765166018425333 105 389 123 404 Gaze-det
2023-09-25 13:12:56.339119 035694 3 1 -1.1195672 -1.0453682 0.24296881 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:12:58.305234 035753 3 1 -1.0672385 -1.184217 0.34624916 -9.462322208025617 105 389 123 405 Gaze-det
2023-09-25 13:13:00.269350 035812 3 1 -1.1361727 -1.1090479 0.2727904 -9.462322208025617 105 389 123 404 Gaze-det
2023-09-25 13:13:02.237121 035871 3 1 -1.0869316 -1.2032776 0.27154255 -9.462322208025617 105 389 123 405 Gaze-det
2023-09-25 13:13:04.199103 035930 3 1 -1.0364728 -0.93177503 0.28293923 0.0 104 390 123 405 Gaze-det
2023-09-25 13:13:06.165627 035989 3 1 1.5929825 -0.798435 0.11136564 30.96375653207352 89 415 110 430 Gaze-det
2023-09-25 13:13:08.126995 036048 3 1 1.8057367 -0.6993726 0.1617294 45.0 95 421 115 434 Gaze-det
2023-09-25 13:13:10.097063 036107 3 1 1.8379955 0.22404455 0.0988072 0.0 101 419 121 432 Gaze-det
2023-09-25 13:13:12.049207 036166 3 1 1.2410127 -0.853921 0.16361924 10.619655276155134 101 421 123 437 Gaze-det
2023-09-25 13:13:14.025067 036225 3 1 1.3554355 -0.80491596 0.12498438 12.994616791916505 104 420 124 435 Gaze-det
2023-09-25 13:13:15.991564 036284 3 1 1.2690141 -0.78353417 0.12107871 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:17.957630 036343 3 1 1.3690969 -0.7509299 0.1427501 16.69924423399362 103 420 124 435 Gaze-det
2023-09-25 13:13:19.919023 036402 3 1 1.2779166 -0.89525384 0.11710923 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:21.889022 036461 3 1 1.3499427 -0.82443875 0.106076695 16.69924423399362 104 420 125 435 Gaze-det
2023-09-25 13:13:23.850994 036520 3 1 1.3457961 -0.88469833 0.11146986 16.69924423399362 104 420 125 435 Gaze-det
2023-09-25 13:13:25.817339 036579 3 1 1.2977629 -0.8199411 0.103222124 0.0 105 420 125 435 Gaze-det
2023-09-25 13:13:27.779259 036638 3 1 1.3397864 -0.8217366 0.101579115 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:29.748647 036697 3 1 1.3081609 -0.8598425 0.103511065 16.69924423399362 105 420 125 435 Gaze-det
2023-09-25 13:13:31.701083 036756 3 1 1.3437455 -0.8138583 0.10533206 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:33.669498 036815 3 1 1.3844527 -0.75729793 0.08994975 12.994616791916505 104 420 124 435 Gaze-det
2023-09-25 13:13:35.643017 036874 3 1 1.3213308 -0.8770483 0.110283114 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:37.609835 036933 3 1 1.3278439 -0.85537726 0.1459593 16.69924423399362 102 421 124 436 Gaze-det
2023-09-25 13:13:39.571018 036992 3 1 1.3195099 -0.82705796 0.10474478 12.994616791916505 103 421 124 436 Gaze-det
2023-09-25 13:13:41.536929 037051 3 1 1.3309137 -0.78287506 0.096256554 12.994616791916505 103 421 124 436 Gaze-det
2023-09-25 13:13:43.503028 037110 3 1 1.392167 -0.8246078 0.10179038 12.994616791916505 104 421 124 436 Gaze-det
2023-09-25 13:13:45.469332 037169 3 1 1.3287381 -0.84424525 0.11632198 12.994616791916505 104 421 124 436 Gaze-det
2023-09-25 13:13:47.432120 037228 3 1 1.322643 -0.7706374 0.09545591 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:49.401191 037287 3 1 1.259735 -0.77880335 0.10827036 12.994616791916505 104 421 125 436 Gaze-det
2023-09-25 13:13:51.353090 037346 3 1 1.3289248 -0.77587426 0.09526081 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:53.330064 037405 3 1 1.3392786 -0.8152725 0.09164183 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:55.291212 037464 3 1 1.3244369 -0.7313936 0.09883112 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:57.262379 037523 3 1 1.3460437 -0.8159765 0.094081976 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:13:59.223057 037582 3 1 1.265967 -0.752825 0.08465157 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:14:01.188910 037641 3 1 1.3310409 -0.8708656 0.09331208 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:14:03.155600 037700 3 1 1.383066 -0.8346108 0.10225896 0.0 104 420 125 435 Gaze-det
2023-09-25 13:14:05.121000 037759 3 1 1.3129556 -0.91724724 0.094316304 0.0 104 420 125 435 Gaze-det
2023-09-25 13:14:07.083103 037818 3 1 1.3371024 -0.8190191 0.086016744 0.0 104 420 125 435 Gaze-det
2023-09-25 13:14:09.054421 037877 3 1 1.3193223 -0.8083474 0.0839758 12.994616791916505 104 420 125 435 Gaze-det
2023-09-25 13:14:11.005797 037936 3 1 1.3662459 -0.7745006 0.08740028 0.0 105 420 125 435 Gaze-det
2023-09-25 13:14:12.982533 037995 3 1 1.34169 -0.7890724 0.10474173 0.0 105 420 125 435 Gaze-det
2023-09-25 13:14:14.943160 038054 3 1 1.2846435 -0.73967755 0.0869545 0.0 105 420 125 435 Gaze-det
2023-09-25 13:14:16.912971 038113 3 1 1.3038142 -0.8366746 0.090700425 12.994616791916505 105 420 125 435 Gaze-det
2023-09-25 13:14:18.874866 038172 3 1 1.3470287 -0.8115164 0.11190033 0.0 105 420 125 435 Gaze-det
2023-09-25 13:14:20.840994 038231 3 1 1.3133945 -0.8900886 0.11730373 10.619655276155134 105 420 125 435 Gaze-det
2023-09-25 13:14:22.807244 038290 3 1 1.3201524 -0.86429054 0.11032914 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:24.772833 038349 3 1 1.3123449 -0.740406 0.092892624 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:26.734869 038408 3 1 1.2864084 -0.8053416 0.10106592 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:28.701577 038467 3 1 1.3204002 -0.8704162 0.11778135 12.994616791916505 105 420 125 435 Gaze-det
2023-09-25 13:14:30.657871 038526 3 1 1.3672032 -0.8231055 0.10123811 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:32.633714 038585 3 1 1.3754176 -0.77781624 0.095432974 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:34.595197 038644 3 1 1.3195353 -0.7718881 0.09555659 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:36.565564 038703 3 1 1.3475713 -0.8721958 0.09345128 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:38.527023 038762 3 1 1.3251795 -0.80987805 0.098187834 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:40.492872 038821 3 1 1.3041835 -0.77734053 0.0890789 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:42.455027 038880 3 1 1.3008882 -0.80136406 0.10706449 12.994616791916505 105 420 125 435 Gaze-det
2023-09-25 13:14:44.430075 038939 3 1 1.3527323 -0.817338 0.098972626 12.994616791916505 105 420 125 434 Gaze-det
2023-09-25 13:14:46.387549 038998 3 1 1.3770986 -0.9240435 0.09527002 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:48.352790 039057 3 1 1.3547167 -0.8069648 0.08279086 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:50.308982 039116 3 1 1.3158661 -0.8498316 0.09370312 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:52.276433 039175 3 1 1.3109089 -0.8604934 0.100300625 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:54.247566 039234 3 1 1.3925617 -0.7719107 0.08781771 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:14:56.217427 039293 3 1 1.367029 -0.7772851 0.089162305 12.994616791916505 105 419 125 433 Gaze-det
2023-09-25 13:14:58.179079 039352 3 1 1.3584957 -0.81773394 0.08575854 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:00.147004 039411 3 1 1.3677697 -0.83160776 0.090162314 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:02.106996 039470 3 1 1.351081 -0.8160634 0.1030882 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:04.076781 039529 3 1 1.3156304 -0.7621692 0.07986658 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:06.039062 039588 3 1 1.3087019 -0.8010578 0.09424806 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:08.004983 039647 3 1 1.3813702 -0.8781234 0.10142066 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:09.961014 039706 3 1 1.3647501 -0.8653764 0.091148 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:11.937509 039765 3 1 1.3659065 -0.8449529 0.092715 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:13.899238 039824 3 1 1.3552125 -0.74287146 0.08387196 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:15.865025 039883 3 1 1.3720844 -0.8069625 0.080695815 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:17.830994 039942 3 1 1.4093442 -0.76366186 0.08772516 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:19.796944 040001 3 1 1.3538481 -0.74906915 0.07530857 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:21.758898 040060 3 1 1.4069234 -0.8138225 0.09971249 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:23.728953 040119 3 1 1.3358289 -0.78384364 0.08477572 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:25.691165 040178 3 1 1.3785056 -0.8636469 0.09342387 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:27.657032 040237 3 1 1.3291748 -0.8200549 0.08575588 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:29.609095 040296 3 1 1.369052 -0.7700505 0.09303953 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:31.589254 040355 3 1 1.3264191 -0.7691468 0.08340887 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:33.551015 040414 3 1 1.3752409 -0.7531948 0.08073365 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:35.519498 040473 3 1 1.3600903 -0.81971866 0.09894653 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:37.482667 040532 3 1 1.3142226 -0.72704923 0.07804648 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:15:39.448858 040591 3 1 0.018980335 0.014114936 0.056399427 0.0 103 420 124 436 Gaze-det
2023-09-25 13:15:41.411125 040650 3 1 1.3124956 -0.8786566 0.18629014 16.69924423399362 106 417 126 431 Gaze-det
2023-09-25 13:15:43.376983 040709 3 1 1.4266185 -0.69818676 0.07273652 0.0 106 418 125 433 Gaze-det
2023-09-25 13:15:45.342971 040768 3 1 1.3731699 -0.798218 0.08751782 12.994616791916505 105 419 125 433 Gaze-det
2023-09-25 13:15:47.308860 040827 3 1 1.4341655 -0.8546846 0.093652494 16.69924423399362 105 419 125 433 Gaze-det
2023-09-25 13:15:49.261373 040886 3 1 1.4807507 -0.85927945 0.092435025 16.69924423399362 105 419 125 433 Gaze-det
2023-09-25 13:15:51.240862 040945 3 1 1.4213246 -0.8206042 0.08145679 12.994616791916505 105 419 125 433 Gaze-det
2023-09-25 13:15:53.203580 041004 3 1 1.47014 -0.8816405 0.11459837 10.619655276155134 104 420 124 435 Gaze-det
2023-09-25 13:15:55.168925 041063 3 1 1.2885467 -0.7071472 0.08115076 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:15:57.134963 041122 3 1 1.3676771 -0.7164102 0.081222154 10.619655276155134 105 419 124 434 Gaze-det
2023-09-25 13:15:59.100905 041181 3 1 1.3208884 -0.7111333 0.07168441 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:01.063315 041240 3 1 1.3848356 -0.8756334 0.08847338 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:03.029033 041299 3 1 1.3587997 -0.76846945 0.08624643 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:04.994981 041358 3 1 1.4750935 -0.7597619 0.07628534 12.994616791916505 104 419 124 434 Gaze-det
2023-09-25 13:16:06.961558 041417 3 1 1.4900501 -0.81115806 0.0978808 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:16:08.912680 041476 3 1 1.408373 -0.7565313 0.089925125 0.0 105 419 125 434 Gaze-det
2023-09-25 13:16:10.893996 041535 3 1 1.4561224 -0.7674764 0.09966228 12.994616791916505 105 420 125 435 Gaze-det
2023-09-25 13:16:12.854883 041594 3 1 1.360002 -0.79117686 0.09654074 0.0 105 420 125 434 Gaze-det
2023-09-25 13:16:14.822568 041653 3 1 1.322853 -0.607157 0.075336926 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:16.783006 041712 3 1 1.4184786 -0.66498214 0.07752087 10.619655276155134 105 420 125 435 Gaze-det
2023-09-25 13:16:18.753112 041771 3 1 1.4150445 -0.7209382 0.0856329 10.619655276155134 105 420 125 435 Gaze-det
2023-09-25 13:16:20.746849 041830 3 1 1.4810164 -0.8364474 0.102207735 10.619655276155134 105 420 125 434 Gaze-det
2023-09-25 13:16:22.717133 041889 3 1 1.3716763 -0.75675964 0.08932272 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:24.679126 041948 3 1 1.3571436 -0.78351265 0.1019977 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:26.644970 042007 3 1 1.4150288 -0.7438737 0.08233059 10.619655276155134 105 419 125 434 Gaze-det
2023-09-25 13:16:28.601105 042066 3 1 1.433552 -0.8010506 0.08862973 12.994616791916505 105 419 125 434 Gaze-det
2023-09-25 13:16:30.567146 042125 3 1 1.3782535 -0.6595088 0.09340084 10.619655276155134 105 419 125 434 Gaze-det
