timestamp,orig_framenumber,timestamp_number,flash_prediction,Gold_standard,TC_Present
2023-09-25 13:40:21.871862,71222,49221,0,0,0
2023-09-25 13:40:23.841202,71281,49223,0,0,0
2023-09-25 13:40:25.803345,71340,49225,0,0,0
2023-09-25 13:40:27.769223,71399,49227,1,0,1
2023-09-25 13:40:29.731146,71458,49229,0,0,1
2023-09-25 13:40:31.697209,71517,49231,0,0,1
2023-09-25 13:40:33.662954,71576,49233,0,0,1
2023-09-25 13:40:35.618908,71635,49235,0,0,1
2023-09-25 13:40:37.582202,71694,49237,0,0,1
2023-09-25 13:40:39.560883,71753,49239,0,0,1
2023-09-25 13:40:41.523039,71812,49241,0,0,1
2023-09-25 13:40:43.489072,71871,49243,0,1,1
2023-09-25 13:40:45.455169,71930,49245,1,1,1
2023-09-25 13:40:47.420961,71989,49247,1,1,1
2023-09-25 13:40:49.382896,72048,49249,0,1,1
2023-09-25 13:40:51.349165,72107,49251,0,1,1
2023-09-25 13:40:53.314915,72166,49253,1,0,1
2023-09-25 13:40:55.270891,72225,49255,0,0,1
2023-09-25 13:40:57.243180,72284,49257,0,0,1
2023-09-25 13:40:59.212876,72343,49259,0,0,1
2023-09-25 13:41:01.175212,72402,49261,0,0,1
2023-09-25 13:41:03.141033,72461,49263,0,0,1
2023-09-25 13:41:05.103051,72520,49265,0,0,1
2023-09-25 13:41:07.073424,72579,49267,0,0,1
2023-09-25 13:41:09.034981,72638,49269,0,0,1
2023-09-25 13:41:11.001818,72697,49271,0,0,1
2023-09-25 13:41:12.967283,72756,49272,1,0,1
2023-09-25 13:41:14.922895,72815,49274,0,0,1
2023-09-25 13:41:16.888300,72874,49276,0,0,1
2023-09-25 13:41:18.865130,72933,49278,0,0,1
2023-09-25 13:41:20.827123,72992,49280,1,0,1
2023-09-25 13:41:22.793793,73051,49282,0,0,1
2023-09-25 13:41:24.754964,73110,49284,0,0,1
2023-09-25 13:41:26.726394,73169,49286,0,0,1
2023-09-25 13:41:28.688204,73228,49288,0,0,1
2023-09-25 13:41:30.653178,73287,49290,0,0,1
2023-09-25 13:41:32.619116,73346,49292,0,0,1
2023-09-25 13:41:34.576572,73405,49294,0,0,1
2023-09-25 13:41:36.538060,73464,49296,0,0,1
2023-09-25 13:41:38.513279,73523,49298,0,0,1
2023-09-25 13:41:40.479401,73582,49300,0,0,1
2023-09-25 13:41:42.444978,73641,49302,0,0,1
2023-09-25 13:41:44.407049,73700,49304,0,0,1
2023-09-25 13:41:46.377093,73759,49306,0,0,1
2023-09-25 13:41:48.339103,73818,49308,0,0,1
2023-09-25 13:41:50.305017,73877,49310,0,0,1
2023-09-25 13:41:52.267100,73936,49312,0,0,1
2023-09-25 13:41:54.227796,73995,49314,0,0,1
2023-09-25 13:41:56.199057,74054,49316,0,0,0
2023-09-25 13:41:58.164896,74113,49318,0,0,0
2023-09-25 13:42:00.131041,74172,49320,0,0,1
2023-09-25 13:42:02.098299,74231,49322,0,0,1
2023-09-25 13:42:04.059112,74290,49324,0,0,1
2023-09-25 13:42:06.025025,74349,49326,0,0,0
2023-09-25 13:42:07.990993,74408,49327,1,0,1
2023-09-25 13:42:09.956827,74467,49329,0,0,1
2023-09-25 13:42:11.919129,74526,49331,0,0,0
2023-09-25 13:42:13.889441,74585,49333,0,0,1
2023-09-25 13:42:15.851109,74644,49335,0,0,1
2023-09-25 13:42:17.818053,74703,49337,1,0,1
2023-09-25 13:42:19.783221,74762,49339,0,1,1
2023-09-25 13:42:21.741637,74821,49341,1,1,1
2023-09-25 13:42:23.703349,74880,49343,1,1,1
2023-09-25 13:42:25.677993,74939,49345,1,1,1
2023-09-25 13:42:27.643088,74998,49347,1,1,1
2023-09-25 13:42:29.609424,75057,49349,1,1,1
2023-09-25 13:42:31.570989,75116,49351,1,1,1
2023-09-25 13:42:33.541344,75175,49353,1,1,1
2023-09-25 13:42:35.503052,75234,49355,1,1,1
2023-09-25 13:42:37.469178,75293,49357,1,1,1
2023-09-25 13:42:39.435165,75352,49359,1,1,1
2023-09-25 13:42:41.391059,75411,49361,1,1,1
2023-09-25 13:42:43.356191,75470,49363,1,1,1
2023-09-25 13:42:45.329042,75529,49365,1,1,1
2023-09-25 13:42:47.295194,75588,49367,1,1,1
2023-09-25 13:42:49.260840,75647,49369,1,1,1
2023-09-25 13:42:51.223723,75706,49371,1,1,1
2023-09-25 13:42:53.193493,75765,49373,1,1,1
2023-09-25 13:42:55.156431,75824,49375,1,1,1
2023-09-25 13:42:57.121022,75883,49377,1,1,1
2023-09-25 13:42:59.082997,75942,49379,1,1,1
2023-09-25 13:43:01.043804,76001,49381,1,1,1
2023-09-25 13:43:03.005277,76060,49383,1,1,1
2023-09-25 13:43:04.981348,76119,49384,1,1,1
2023-09-25 13:43:06.946745,76178,49386,1,1,1
2023-09-25 13:43:08.913398,76237,49388,1,1,1
2023-09-25 13:43:10.875587,76296,49390,1,1,1
2023-09-25 13:43:12.841242,76355,49392,1,1,1
2023-09-25 13:43:14.807226,76414,49394,1,1,1
2023-09-25 13:43:16.773004,76473,49396,1,1,1
2023-09-25 13:43:18.735804,76532,49398,0,1,1
2023-09-25 13:43:20.698193,76591,49400,1,1,1
2023-09-25 13:43:22.657355,76650,49402,0,1,1
2023-09-25 13:43:24.634947,76709,49404,1,1,1
2023-09-25 13:43:26.598970,76768,49406,1,1,1
2023-09-25 13:43:28.565030,76827,49408,1,1,1
2023-09-25 13:43:30.527033,76886,49410,1,1,1
2023-09-25 13:43:32.493072,76945,49412,1,1,1
2023-09-25 13:43:34.459479,77004,49414,1,1,1
2023-09-25 13:43:36.425251,77063,49416,1,1,1
2023-09-25 13:43:38.387185,77122,49418,1,1,1
2023-09-25 13:43:40.347585,77181,49420,1,1,1
2023-09-25 13:43:42.309580,77240,49422,0,1,1
2023-09-25 13:43:44.285246,77299,49424,0,0,1
2023-09-25 13:43:46.247082,77358,49426,0,0,1
2023-09-25 13:43:48.217239,77417,49428,0,0,1
2023-09-25 13:43:50.179307,77476,49430,0,0,1
2023-09-25 13:43:52.169248,77535,49432,0,0,1
2023-09-25 13:43:54.228034,77576,49434,1,1,1
2023-09-25 13:43:56.226749,77606,49436,0,1,1
2023-09-25 13:43:58.220155,77636,49438,1,0,1
2023-09-25 13:44:00.212909,77666,49440,1,0,1
2023-09-25 13:44:02.201938,77696,49442,0,0,1
2023-09-25 13:44:04.209875,77726,49444,0,0,1
2023-09-25 13:44:06.204284,77756,49446,0,0,1
2023-09-25 13:44:08.206011,77786,49448,0,0,1
2023-09-25 13:44:10.200089,77816,49450,0,0,0
2023-09-25 13:44:12.197870,77846,49452,0,0,1
2023-09-25 13:44:14.192121,77876,49454,0,0,1
2023-09-25 13:44:16.191220,77906,49456,0,0,1
2023-09-25 13:44:18.184338,77936,49458,0,0,1
2023-09-25 13:44:20.182153,77966,49460,0,0,1
2023-09-25 13:44:22.170281,77996,49462,0,0,1
2023-09-25 13:44:24.169282,78026,49464,0,0,1
2023-09-25 13:44:26.169101,78056,49466,0,0,1
2023-09-25 13:44:28.169567,78086,49468,0,0,1
2023-09-25 13:44:30.164530,78116,49470,0,0,1
2023-09-25 13:44:32.163084,78146,49472,0,0,1
2023-09-25 13:44:34.156288,78176,49474,0,0,1
2023-09-25 13:44:36.154293,78206,49476,0,0,0
2023-09-25 13:44:38.147802,78236,49478,0,1,1
2023-09-25 13:44:40.145618,78266,49480,0,1,1
2023-09-25 13:44:42.140269,78296,49482,1,1,1
2023-09-25 13:44:44.127760,78326,49484,1,1,1
2023-09-25 13:44:46.122109,78356,49486,1,1,1
2023-09-25 13:44:48.123727,78386,49488,1,1,1
2023-09-25 13:44:50.128430,78416,49490,1,1,1
2023-09-25 13:44:52.126386,78446,49492,1,1,1
2023-09-25 13:44:54.120170,78476,49494,1,1,1
2023-09-25 13:44:56.126748,78506,49496,1,1,1
2023-09-25 13:44:58.111934,78536,49498,1,0,1
2023-09-25 13:45:00.111561,78566,49500,0,0,1
2023-09-25 13:45:02.104395,78596,49502,0,0,1
2023-09-25 13:45:04.096651,78626,49504,1,1,1
2023-09-25 13:45:06.090356,78656,49506,1,1,1
2023-09-25 13:45:08.097946,78686,49508,1,1,1
2023-09-25 13:45:10.092364,78716,49510,1,1,1
2023-09-25 13:45:12.090273,78746,49512,1,1,1
2023-09-25 13:45:14.085553,78776,49514,1,1,1
2023-09-25 13:45:16.082085,78806,49516,1,1,1
2023-09-25 13:45:18.076204,78836,49518,1,1,1
2023-09-25 13:45:20.073945,78866,49520,1,1,1
2023-09-25 13:45:22.068466,78896,49522,1,1,1
2023-09-25 13:45:24.060531,78926,49524,0,1,1
2023-09-25 13:45:26.055046,78956,49526,1,1,1
2023-09-25 13:45:28.058469,78986,49528,1,1,1
2023-09-25 13:45:30.055922,79016,49530,1,1,1
2023-09-25 13:45:32.054100,79046,49532,0,1,1
2023-09-25 13:45:34.047826,79076,49534,1,1,1
2023-09-25 13:45:36.046719,79106,49536,1,1,1
2023-09-25 13:45:38.040721,79136,49538,0,1,1
2023-09-25 13:45:40.038192,79166,49540,1,1,1
2023-09-25 13:45:42.031931,79196,49542,1,1,1
2023-09-25 13:45:44.024008,79226,49544,1,1,1
2023-09-25 13:45:46.014370,79256,49546,1,1,1
2023-09-25 13:45:48.021875,79286,49548,1,1,1
2023-09-25 13:45:50.020203,79316,49550,1,1,1
2023-09-25 13:45:52.018766,79346,49552,1,1,1
2023-09-25 13:45:54.012190,79376,49554,1,1,1
2023-09-25 13:45:56.009702,79406,49556,1,1,1
2023-09-25 13:45:58.003935,79436,49558,1,1,1
2023-09-25 13:46:00.001907,79466,49560,1,1,1
2023-09-25 13:46:02.001325,79496,49562,1,1,1
2023-09-25 13:46:03.988305,79526,49563,1,1,1
2023-09-25 13:46:05.982759,79556,49565,1,1,1
2023-09-25 13:46:07.985764,79586,49567,1,1,1
2023-09-25 13:46:09.983869,79616,49569,0,1,1
2023-09-25 13:46:11.983284,79646,49571,1,1,1
2023-09-25 13:46:13.976325,79676,49573,1,0,1
2023-09-25 13:46:15.974302,79706,49575,0,0,1
2023-09-25 13:46:17.968654,79736,49577,0,0,1
2023-09-25 13:46:19.966686,79766,49579,0,0,1
2023-09-25 13:46:21.960767,79796,49581,0,0,1
2023-09-25 13:46:23.952791,79826,49583,1,1,1
2023-09-25 13:46:25.942862,79856,49585,1,1,1
2023-09-25 13:46:27.950299,79886,49587,0,1,1
2023-09-25 13:46:29.943829,79916,49589,1,1,1
2023-09-25 13:46:31.945771,79946,49591,0,1,1
2023-09-25 13:46:33.941694,79976,49593,0,0,1
2023-09-25 13:46:35.937873,80006,49595,0,0,1
2023-09-25 13:46:37.931949,80036,49597,1,0,1
2023-09-25 13:46:39.929687,80066,49599,0,0,1
2023-09-25 13:46:41.924092,80096,49601,0,0,1
2023-09-25 13:46:43.912911,80126,49603,0,0,1
2023-09-25 13:46:45.906301,80156,49605,0,0,1
2023-09-25 13:46:47.914323,80186,49607,0,0,1
2023-09-25 13:46:49.908717,80216,49609,1,0,1
2023-09-25 13:46:51.909874,80246,49611,0,0,1
2023-09-25 13:46:53.903969,80276,49613,1,1,1
2023-09-25 13:46:55.902036,80306,49615,1,1,1
2023-09-25 13:46:57.896092,80336,49617,1,1,1
2023-09-25 13:46:59.893766,80366,49619,0,0,1
2023-09-25 13:47:01.888583,80396,49621,0,0,1
2023-09-25 13:47:03.879571,80426,49623,0,0,1
2023-09-25 13:47:05.870727,80456,49625,0,0,1
2023-09-25 13:47:07.878116,80486,49627,0,0,0
2023-09-25 13:47:09.872434,80516,49629,0,0,0
2023-09-25 13:47:11.869510,80546,49631,0,0,0
2023-09-25 13:47:13.754236,80587,49633,0,0,0
2023-09-25 13:47:15.714716,80646,49635,0,0,1
2023-09-25 13:47:17.675944,80705,49637,0,0,1
2023-09-25 13:47:19.642182,80764,49639,0,2,0
2023-09-25 13:47:21.603083,80823,49641,0,2,0
2023-09-25 13:47:23.573199,80882,49643,0,0,1
2023-09-25 13:47:25.529924,80941,49645,0,0,0
2023-09-25 13:47:27.505102,81000,49647,0,0,1
2023-09-25 13:47:29.467009,81059,49649,1,1,1
2023-09-25 13:47:31.434897,81118,49651,1,1,1
2023-09-25 13:47:33.395485,81177,49653,1,0,1
2023-09-25 13:47:35.360890,81236,49655,1,0,1
2023-09-25 13:47:37.316824,81295,49657,0,0,1
2023-09-25 13:47:39.292955,81354,49659,0,0,1
2023-09-25 13:47:41.255071,81413,49661,0,0,1
2023-09-25 13:47:43.225784,81472,49663,0,0,1
2023-09-25 13:47:45.187124,81531,49665,0,0,1
2023-09-25 13:47:47.153237,81590,49667,0,0,1
2023-09-25 13:47:49.119008,81649,49669,0,0,1
2023-09-25 13:47:51.085040,81708,49671,0,0,1
2023-09-25 13:47:53.047295,81767,49673,1,0,1
2023-09-25 13:47:55.013216,81826,49675,0,0,1
2023-09-25 13:47:56.969047,81885,49676,0,0,1
2023-09-25 13:47:58.945147,81944,49678,0,0,1
2023-09-25 13:48:00.909145,82003,49680,0,0,1
2023-09-25 13:48:02.877263,82062,49682,0,0,1
2023-09-25 13:48:04.839291,82121,49684,0,0,1
2023-09-25 13:48:06.805254,82180,49686,0,0,1
2023-09-25 13:48:08.771036,82239,49688,0,0,1
2023-09-25 13:48:10.737252,82298,49690,0,0,1
2023-09-25 13:48:12.700140,82357,49692,0,0,1
2023-09-25 13:48:14.665362,82416,49694,0,0,1
2023-09-25 13:48:16.621341,82475,49696,0,0,1
2023-09-25 13:48:18.587845,82534,49698,0,0,1
2023-09-25 13:48:20.559351,82593,49700,0,0,1
2023-09-25 13:48:22.529462,82652,49702,0,0,1
2023-09-25 13:48:24.491440,82711,49704,0,0,1
2023-09-25 13:48:26.458693,82770,49706,0,0,1
2023-09-25 13:48:28.419092,82829,49708,0,0,1
2023-09-25 13:48:30.389425,82888,49710,0,0,1
2023-09-25 13:48:32.351248,82947,49712,0,0,1
2023-09-25 13:48:34.317782,83006,49714,0,0,1
2023-09-25 13:48:36.273566,83065,49716,0,0,1
2023-09-25 13:48:38.242213,83124,49718,0,0,1
2023-09-25 13:48:40.211280,83183,49720,0,0,1
2023-09-25 13:48:42.180924,83242,49722,0,0,1
2023-09-25 13:48:44.144586,83301,49724,0,0,1
2023-09-25 13:48:46.114362,83360,49726,0,0,1
2023-09-25 13:48:48.072273,83419,49728,0,0,1
2023-09-25 13:48:50.041243,83478,49730,0,0,1
2023-09-25 13:48:52.003054,83537,49732,0,0,1
2023-09-25 13:48:53.969111,83596,49733,0,0,1
2023-09-25 13:48:55.921028,83655,49735,0,0,1
2023-09-25 13:48:57.891882,83714,49737,0,0,1
2023-09-25 13:48:59.863323,83773,49739,0,0,1
2023-09-25 13:49:01.829015,83832,49741,0,0,1
2023-09-25 13:49:03.795142,83891,49743,0,0,1
2023-09-25 13:49:05.760904,83950,49745,0,0,1
2023-09-25 13:49:07.724591,84009,49747,0,0,1
2023-09-25 13:49:09.693771,84068,49749,0,0,1
2023-09-25 13:49:11.655164,84127,49751,0,0,1
2023-09-25 13:49:13.621674,84186,49753,0,0,1
2023-09-25 13:49:15.574238,84245,49755,0,0,1
2023-09-25 13:49:17.543674,84304,49757,0,0,1
2023-09-25 13:49:19.516092,84363,49759,0,0,1
2023-09-25 13:49:21.481155,84422,49761,0,0,1
2023-09-25 13:49:23.447522,84481,49763,0,0,1
2023-09-25 13:49:25.414450,84540,49765,0,0,1
2023-09-25 13:49:27.375176,84599,49767,0,0,1
2023-09-25 13:49:29.341982,84658,49769,0,0,1
2023-09-25 13:49:31.307162,84717,49771,0,0,1
2023-09-25 13:49:33.273318,84776,49773,0,0,1
2023-09-25 13:49:35.225112,84835,49775,0,0,1
2023-09-25 13:49:37.196171,84894,49777,0,0,1
2023-09-25 13:49:39.166986,84953,49779,0,0,1
2023-09-25 13:49:41.133766,85012,49781,0,0,1
2023-09-25 13:49:43.098729,85071,49783,0,0,1
2023-09-25 13:49:45.064804,85130,49785,0,0,1
2023-09-25 13:49:47.027533,85189,49787,0,0,1
2023-09-25 13:49:48.994659,85248,49788,0,0,1
2023-09-25 13:49:50.958988,85307,49790,0,0,1
2023-09-25 13:49:52.925160,85366,49792,0,0,1
2023-09-25 13:49:54.877881,85425,49794,0,0,1
2023-09-25 13:49:56.849871,85484,49796,0,0,1
2023-09-25 13:49:58.819181,85543,49798,0,0,1
2023-09-25 13:50:00.784924,85602,49800,0,0,1
2023-09-25 13:50:02.747186,85661,49802,0,0,1
2023-09-25 13:50:04.716850,85720,49804,0,0,1
2023-09-25 13:50:06.679693,85779,49806,0,0,1
2023-09-25 13:50:08.644872,85838,49808,0,0,1
2023-09-25 13:50:10.611061,85897,49810,0,0,1
2023-09-25 13:50:12.576905,85956,49812,0,0,1
2023-09-25 13:50:14.530078,86015,49814,0,0,1
2023-09-25 13:50:16.495630,86074,49816,0,0,1
2023-09-25 13:50:18.470973,86133,49818,0,0,1
2023-09-25 13:50:20.437179,86192,49820,0,0,1
2023-09-25 13:50:22.399425,86251,49822,1,0,1
2023-09-25 13:50:24.369119,86310,49824,0,0,1
2023-09-25 13:50:26.331491,86369,49826,0,0,1
2023-09-25 13:50:28.296847,86428,49828,0,0,1
2023-09-25 13:50:30.263799,86487,49830,0,0,1
2023-09-25 13:50:32.229808,86546,49832,1,0,1
2023-09-25 13:50:34.181036,86605,49834,0,0,1
2023-09-25 13:50:36.148019,86664,49836,0,0,1
2023-09-25 13:50:38.123697,86723,49838,0,0,1
2023-09-25 13:50:40.089343,86782,49840,0,0,1
2023-09-25 13:50:42.050906,86841,49842,0,0,1
2023-09-25 13:50:44.026337,86900,49844,0,0,1
2023-09-25 13:50:45.983218,86959,49845,1,0,1
2023-09-25 13:50:47.949117,87018,49847,0,0,1
2023-09-25 13:50:49.911222,87077,49849,0,0,1
2023-09-25 13:50:51.881076,87136,49851,0,0,1
2023-09-25 13:50:53.834685,87195,49853,0,0,1
2023-09-25 13:50:55.799504,87254,49855,0,0,1
2023-09-25 13:50:57.775085,87313,49857,1,0,1
2023-09-25 13:50:59.741182,87372,49859,0,0,1
2023-09-25 13:51:01.702959,87431,49861,0,0,1
2023-09-25 13:51:03.673266,87490,49863,0,0,1
2023-09-25 13:51:05.635719,87549,49865,0,0,1
2023-09-25 13:51:07.601803,87608,49867,0,0,1
2023-09-25 13:51:09.563491,87667,49869,0,0,1
2023-09-25 13:51:11.533736,87726,49871,0,0,1
2023-09-25 13:51:13.484948,87785,49873,1,0,1
2023-09-25 13:51:15.455366,87844,49875,1,0,1
2023-09-25 13:51:17.428439,87903,49877,0,0,1
2023-09-25 13:51:19.393247,87962,49879,0,0,1
2023-09-25 13:51:21.355122,88021,49881,0,0,1
2023-09-25 13:51:23.323017,88080,49883,0,0,1
2023-09-25 13:51:25.287027,88139,49885,0,0,1
2023-09-25 13:51:27.253392,88198,49887,0,0,1
2023-09-25 13:51:29.214728,88257,49889,0,0,1
2023-09-25 13:51:31.185554,88316,49891,0,0,1
2023-09-25 13:51:33.137678,88375,49893,0,0,1
2023-09-25 13:51:35.102616,88434,49895,0,0,1
2023-09-25 13:51:37.075003,88493,49897,0,0,1
2023-09-25 13:51:39.045127,88552,49899,0,0,1
2023-09-25 13:51:41.007141,88611,49901,0,0,1
2023-09-25 13:51:42.972997,88670,49902,1,0,1
2023-09-25 13:51:44.939034,88729,49904,0,0,1
2023-09-25 13:51:46.909568,88788,49906,0,0,1
2023-09-25 13:51:48.866997,88847,49908,0,0,1
2023-09-25 13:51:50.837742,88906,49910,0,0,1
2023-09-25 13:51:52.789040,88965,49912,0,0,1
2023-09-25 13:51:54.754859,89024,49914,0,0,1
2023-09-25 13:51:56.727194,89083,49916,0,0,1
2023-09-25 13:51:58.697004,89142,49918,0,0,1
2023-09-25 13:52:00.659101,89201,49920,0,0,1
2023-09-25 13:52:02.625048,89260,49922,0,0,1
2023-09-25 13:52:04.591471,89319,49924,0,0,1
2023-09-25 13:52:06.557299,89378,49926,0,0,1
2023-09-25 13:52:08.523922,89437,49928,0,0,1
2023-09-25 13:52:10.485595,89496,49930,0,0,1
2023-09-25 13:52:12.441210,89555,49932,0,0,1
2023-09-25 13:52:14.407493,89614,49934,0,0,1
2023-09-25 13:52:16.379086,89673,49936,0,0,1
2023-09-25 13:52:18.349662,89732,49938,0,0,1
2023-09-25 13:52:20.311114,89791,49940,0,0,1
2023-09-25 13:52:22.277111,89850,49942,0,0,1
2023-09-25 13:52:24.240826,89909,49944,0,0,1
2023-09-25 13:52:26.209221,89968,49946,0,0,1
2023-09-25 13:52:28.172194,90027,49948,0,0,1
2023-09-25 13:52:30.137632,90086,49950,0,0,1
2023-09-25 13:52:32.094211,90145,49952,0,0,1
2023-09-25 13:52:34.059330,90204,49954,0,0,1
2023-09-25 13:52:36.031051,90263,49956,0,0,1
2023-09-25 13:52:38.001106,90322,49958,0,0,1
2023-09-25 13:52:39.963098,90381,49959,0,0,1
2023-09-25 13:52:41.929142,90440,49961,0,0,1
2023-09-25 13:52:43.891044,90499,49963,0,0,1
2023-09-25 13:52:45.861162,90558,49965,0,0,1
2023-09-25 13:52:47.823100,90617,49967,0,0,1
2023-09-25 13:52:49.789224,90676,49969,0,0,1
2023-09-25 13:52:51.746656,90735,49971,0,0,1
2023-09-25 13:52:53.710730,90794,49973,0,0,1
2023-09-25 13:52:55.683164,90853,49975,0,0,1
2023-09-25 13:52:57.649592,90912,49977,0,0,1
2023-09-25 13:52:59.615019,90971,49979,0,0,1
2023-09-25 13:53:01.582499,91030,49981,0,0,1
2023-09-25 13:53:03.543069,91089,49983,0,0,1
2023-09-25 13:53:05.513601,91148,49985,0,0,1
2023-09-25 13:53:07.475727,91207,49987,0,0,1
2023-09-25 13:53:09.441114,91266,49989,0,0,1
2023-09-25 13:53:11.392995,91325,49991,0,0,1
2023-09-25 13:53:13.363508,91384,49993,0,0,1
2023-09-25 13:53:15.334964,91443,49995,0,0,1
2023-09-25 13:53:17.301437,91502,49997,0,0,1
2023-09-25 13:53:19.266972,91561,49999,0,0,1
2023-09-25 13:53:21.233017,91620,50001,0,0,1
2023-09-25 13:53:23.195403,91679,50003,0,0,1
2023-09-25 13:53:25.165231,91738,50005,0,0,1
2023-09-25 13:53:27.127115,91797,50007,0,0,1
2023-09-25 13:53:29.093204,91856,50009,0,0,1
2023-09-25 13:53:31.044972,91915,50011,0,0,1
2023-09-25 13:53:33.014908,91974,50013,0,0,1
2023-09-25 13:53:34.988616,92033,50014,0,0,1
2023-09-25 13:53:36.953482,92092,50016,0,0,1
2023-09-25 13:53:38.919074,92151,50018,0,0,1
2023-09-25 13:53:40.885210,92210,50020,0,0,1
2023-09-25 13:53:42.847709,92269,50022,0,0,1
2023-09-25 13:53:44.813207,92328,50024,0,0,1
2023-09-25 13:53:46.779086,92387,50026,0,0,1
2023-09-25 13:53:48.745137,92446,50028,0,0,1
2023-09-25 13:53:50.700894,92505,50030,0,0,1
2023-09-25 13:53:52.667403,92564,50032,0,0,1
2023-09-25 13:53:54.639015,92623,50034,0,0,1
2023-09-25 13:53:56.605838,92682,50036,0,0,1
2023-09-25 13:53:58.566986,92741,50038,0,0,1
2023-09-25 13:54:00.537169,92800,50040,0,0,1
2023-09-25 13:54:02.499066,92859,50042,0,0,1
2023-09-25 13:54:04.465103,92918,50044,0,0,1
2023-09-25 13:54:06.430852,92977,50046,0,0,1
2023-09-25 13:54:08.397530,93036,50048,0,0,1
2023-09-25 13:54:10.348831,93095,50050,0,0,1
2023-09-25 13:54:12.323868,93154,50052,0,0,1
2023-09-25 13:54:14.291175,93213,50054,0,0,1
2023-09-25 13:54:16.257293,93272,50056,0,0,1
2023-09-25 13:54:18.219044,93331,50058,0,0,1
2023-09-25 13:54:20.189162,93390,50060,0,0,1
2023-09-25 13:54:22.151038,93449,50062,0,0,1
2023-09-25 13:54:24.116895,93508,50064,0,0,1
2023-09-25 13:54:26.083135,93567,50066,0,0,1
2023-09-25 13:54:28.049809,93626,50068,0,0,1
2023-09-25 13:54:30.000731,93685,50070,0,0,1
2023-09-25 13:54:31.978386,93744,50071,0,0,1
2023-09-25 13:54:33.943326,93803,50073,0,0,1
2023-09-25 13:54:35.909625,93862,50075,0,0,1
2023-09-25 13:54:37.871259,93921,50077,0,0,1
2023-09-25 13:54:39.841070,93980,50079,0,0,1
2023-09-25 13:54:41.803445,94039,50081,0,0,1
2023-09-25 13:54:43.771512,94098,50083,0,0,1
2023-09-25 13:54:45.730950,94157,50085,0,0,1
2023-09-25 13:54:47.700943,94216,50087,0,0,1
2023-09-25 13:54:49.653114,94275,50089,0,0,1
2023-09-25 13:54:51.619796,94334,50091,0,0,1
2023-09-25 13:54:53.595715,94393,50093,0,0,1
2023-09-25 13:54:55.561312,94452,50095,0,0,1
2023-09-25 13:54:57.522998,94511,50097,0,0,1
2023-09-25 13:54:59.493118,94570,50099,0,0,1
2023-09-25 13:55:01.455028,94629,50101,0,0,1
2023-09-25 13:55:03.421090,94688,50103,0,0,1
2023-09-25 13:55:05.382980,94747,50105,1,0,1
2023-09-25 13:55:07.354249,94806,50107,1,0,1
2023-09-25 13:55:09.305751,94865,50109,0,0,1
2023-09-25 13:55:11.281522,94924,50111,0,0,1
2023-09-25 13:55:13.247179,94983,50113,0,0,1
2023-09-25 13:55:15.212764,95042,50115,0,0,1
2023-09-25 13:55:17.176979,95101,50117,0,0,1
2023-09-25 13:55:19.141015,95160,50119,0,0,1
2023-09-25 13:55:21.106848,95219,50121,0,0,1
2023-09-25 13:55:23.073512,95278,50123,0,0,1
2023-09-25 13:55:25.035031,95337,50125,0,0,1
2023-09-25 13:55:27.006916,95396,50127,0,0,1
2023-09-25 13:55:28.957255,95455,50128,0,0,1
2023-09-25 13:55:30.933250,95514,50130,0,0,1
2023-09-25 13:55:32.894976,95573,50132,0,0,1
2023-09-25 13:55:34.865110,95632,50134,0,0,1
2023-09-25 13:55:36.827065,95691,50136,0,0,1
2023-09-25 13:55:38.793797,95750,50138,0,0,1
2023-09-25 13:55:40.759448,95809,50140,0,0,1
2023-09-25 13:55:42.724920,95868,50142,0,0,1
2023-09-25 13:55:44.688309,95927,50144,0,0,1
2023-09-25 13:55:46.653759,95986,50146,0,0,1
2023-09-25 13:55:48.608721,96045,50148,0,0,1
2023-09-25 13:55:50.586528,96104,50150,0,0,1
2023-09-25 13:55:52.547659,96163,50152,0,0,1
2023-09-25 13:55:54.516862,96222,50154,0,0,1
2023-09-25 13:55:56.479227,96281,50156,0,0,1
2023-09-25 13:55:58.444983,96340,50158,0,0,1
2023-09-25 13:56:00.407114,96399,50160,0,0,1
2023-09-25 13:56:02.377195,96458,50162,0,0,1
2023-09-25 13:56:04.338862,96517,50164,0,0,1
2023-09-25 13:56:06.305648,96576,50166,0,0,1
2023-09-25 13:56:08.261028,96635,50168,0,0,1
2023-09-25 13:56:10.237317,96694,50170,0,0,1
2023-09-25 13:56:12.198966,96753,50172,0,0,1
2023-09-25 13:56:14.169110,96812,50174,0,0,1
2023-09-25 13:56:16.131054,96871,50176,0,0,1
2023-09-25 13:56:18.097142,96930,50178,0,0,1
2023-09-25 13:56:20.059363,96989,50180,0,0,1
2023-09-25 13:56:22.029047,97048,50182,0,0,1
2023-09-25 13:56:23.991092,97107,50183,0,0,1
2023-09-25 13:56:25.958092,97166,50185,0,0,1
2023-09-25 13:56:27.913169,97225,50187,0,0,1
2023-09-25 13:56:29.889361,97284,50189,0,0,1
2023-09-25 13:56:31.851214,97343,50191,0,0,1
2023-09-25 13:56:33.817542,97402,50193,0,0,1
2023-09-25 13:56:35.784433,97461,50195,0,0,1
2023-09-25 13:56:37.749310,97520,50197,0,0,1
2023-09-25 13:56:39.711132,97579,50199,0,0,1
2023-09-25 13:56:41.681340,97638,50201,0,0,1
